CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
6190798,8/13/2016 11:05,8/24/2016 8:25,8/24/2016 8:25,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"5871 MISSION ST, SAN FRANCISCO, CA, 94112",11,Crocker Amazon,"(37.708727697895, -122.451671440735)",Web Self Service,
6191095,8/13/2016 12:44,8/22/2016 23:27,8/22/2016 23:27,Closed,Case Resolved - I did not see any reason for removal. eucalyptus has minor dieback but not a reason to remove. pines have no sign of needing to be removed at this time.,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Other_enter_additional_details_below,Intersection of GRAND VIEW AVE and MARKET ST,8,Eureka Valley,"(37.756754596407, -122.442243572364)",Voice In,
6191317,8/13/2016 14:05,8/14/2016 21:10,8/14/2016 21:10,Closed,Case Resolved - done,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,"3926 18TH ST, SAN FRANCISCO, CA, 94114",8,Castro,"(37.761214359958, -122.431285970747)",Voice In,
6191593,8/13/2016 15:35,9/15/2016 9:25,9/15/2016 9:25,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Blocking_traffic_signal,Intersection of FRANKLIN ST and STARR KING WAY,5,Cathedral Hill,"(37.7845466651625, -122.422838055375)",Voice In,
6191622,8/13/2016 15:43,8/13/2016 17:10,8/13/2016 17:10,Closed,Case Resolved - LP made safe.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,Intersection of BOSWORTH ST and LIPPARD AVE,8,Glen Park,"(37.733875206882, -122.435840044922)",Voice In,
6191841,8/13/2016 17:09,8/13/2016 19:10,8/13/2016 19:10,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,Intersection of GOLDEN GATE AVE and LAGUNA ST,5,Western Addition,"(37.7801929740511, -122.427016882311)",Voice In,
6191908,8/13/2016 17:36,8/24/2016 8:40,8/24/2016 8:40,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Other_enter_additional_details_below,Intersection of MISSION ST and SICKLES AVE,11,Crocker Amazon,"(37.7088062416183, -122.452664796246)",Voice In,
6193877,8/14/2016 15:53,8/22/2016 23:27,8/22/2016 23:27,Closed,"Case Resolved - trees can touch the communication, secondary lines. its the primary,high high voltage that they cannot contact. pg&e inspects for the high voltage clearance on a yearly basis. no work needed.",DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Near_communication_line,"15 PEARL ST, SAN FRANCISCO, CA, 94103",8,Mint Hill,"(37.771138062344, -122.423812513654)",Voice In,
6351526,9/26/2016 11:04,11/4/2016 5:55,11/4/2016 5:55,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Near_communication_line,"445 PERSIA AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.721391354091, -122.432050128259)",Voice In,
6226948,8/23/2016 9:26,10/17/2016 17:56,10/17/2016 17:56,Closed,Case Resolved - Request Letter Sent.   letter sent to homeowner notifying of the hazard and need to remove it,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"501 DIAMOND ST, SAN FRANCISCO, CA, 94114",8,Noe Valley,"(37.754252266646, -122.436415257963)",Web Self Service,
6192721,8/14/2016 6:55,10/17/2016 16:59,10/17/2016 16:59,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,Intersection of ACEVEDO AVE and VIDAL DR,7,Parkmerced,"(37.719845266, -122.484744876)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b07866df8626605da8b50e/report.jpg
5814338,4/29/2016 14:54,4/30/2016 9:16,4/30/2016 9:16,Closed,Cancelled -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Hanging_limb,Intersection of 37TH AVE and LAWTON ST,4,Outer Sunset,"(37.7571166566468, -122.496021370329)",Voice In,
6193875,8/14/2016 15:52,,8/14/2016 15:52,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,Intersection of CUMBERLAND ST and NOE ST,8,Eureka Valley,"(37.7586223567428, -122.432561004915)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b0f62fdf8626605da8c524/report.jpg
6194313,8/14/2016 18:27,12/13/2016 14:04,12/13/2016 14:04,Closed,"Case Resolved - 311 Service Request closed on Tuesday, 12/13/16.",Port Authority - G,Tree Maintenance,Trees - Landscaping,Sprinkler_system_issues,Intersection of CARGO WAY and JENNINGS ST,10,India Basin,"(37.7401919512228, -122.376847268678)",Voice In,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b10859df8626605da8c71d/report.jpg
6194415,8/14/2016 19:06,,8/14/2016 19:06,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Damaging_Property,Property_damage,"1784 CHURCH ST, SAN FRANCISCO, CA, 94131",8,Noe Valley,"(37.742281440858, -122.426696119829)",Web Self Service,
6194448,8/14/2016 19:17,8/22/2016 23:26,8/22/2016 23:26,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"601 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.785540253801, -122.41462117049)",Open311,
6194493,8/14/2016 19:38,8/22/2016 23:27,8/22/2016 23:27,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"664 LARKIN ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.784090954382, -122.417525240691)",Open311,
6194495,8/14/2016 19:39,8/22/2016 23:27,8/22/2016 23:27,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,Intersection of ELLIS ST and LARKIN ST,6,Tenderloin,"(37.7842357811105, -122.417706870907)",Open311,
6194481,8/14/2016 19:33,10/17/2016 16:59,10/17/2016 16:59,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"399 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.781356071355, -122.41684888879)",Open311,
6194486,8/14/2016 19:35,10/17/2016 17:20,10/17/2016 17:20,Closed,Case Resolved - Request Letter Sent.   site needs to be paved due to bus zone,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"551 TURK ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.782217843816, -122.418171033988)",Open311,
6194515,8/14/2016 19:51,10/17/2016 16:59,10/17/2016 16:59,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,Intersection of MCALLISTER ST and VAN NESS AVE,5,Civic Center,"(37.7800746171772, -122.42024702316)",Open311,
6194526,8/14/2016 19:57,10/17/2016 17:20,10/17/2016 17:20,Closed,Case Resolved - possible duplicate,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"700 POLK ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.783378591666, -122.419071788814)",Open311,
6453876,10/24/2016 9:15,11/7/2016 13:15,11/7/2016 13:15,Closed,Case Resolved -   BUF Action:Inspect. date completed - 11/7/2016.     BUF Action:Inspect. date completed - 11/7/2016.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"2651 GREEN ST, SAN FRANCISCO, CA, 94123",2,Pacific Heights,"(37.795082884867, -122.442778558454)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/580e3393df86182d009c478c/report.jpg
6419490,10/14/2016 8:57,10/19/2016 9:17,10/19/2016 9:17,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"1167 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.779238533179, -122.413740619513)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/58010056df86fba2f617ac7f/photo_20161014_085355.jpg
6492032,11/3/2016 10:43,11/8/2016 14:30,11/8/2016 14:30,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,"266 OTTAWA AVE, SAN FRANCISCO, CA, 94112",11,Cayuga,"(37.717196779057, -122.44803402697)",Open311,
6492055,11/3/2016 10:46,11/4/2016 9:40,11/4/2016 9:40,Closed,Cancelled -  Thank you for the information regarding this site. Both lots in question are not under the care and maintenance of Public Works. Please forward to Cal Trans and BART (Bay Area Rapid Transit) maintenance.,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,"70 NAHUA AVE, SAN FRANCISCO, CA, 94112",11,Cayuga,"(37.717698334472, -122.448066880561)",Open311,
6197695,8/15/2016 14:04,8/22/2016 23:28,8/22/2016 23:28,Closed,"Case Resolved - HOA manager for Forest hill has permit to remove, will contact.",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Dead_tree,"1920 8TH AVE, SAN FRANCISCO, CA, 94116",7,Forest Hill,"(37.752548002678, -122.464275868582)",Voice In,
5820383,5/2/2016 9:05,8/22/2016 23:11,8/22/2016 23:11,Closed,Case Resolved - sent replacement request to cmms,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Dead_tree,"1201 FITZGERALD AVE, SAN FRANCISCO, CA, 94124",10,Bret Harte,"(37.720931369865, -122.391530780768)",Voice In,
6358670,9/28/2016 5:32,10/18/2016 4:51,10/18/2016 4:51,Closed,Case Resolved - cleaned,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Hanging_limb,"200 8TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.776622406513, -122.412424348664)",Voice In,
6224008,8/22/2016 13:49,10/10/2016 10:10,10/10/2016 10:10,Closed,Case Resolved - Thank you for providing the information regarding this median. We have had the trees on a watering contract with a private contractor. We are going to be moving forward with scheduling this area on Public Works watering teams to better serve the trees. Thank you.,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Sprinkler_system_issues,Intersection of ALEMANY BLVD and CONGDON ST,11,Mission Terrace,"(37.7311684957279, -122.426161763831)",Voice In,
5821877,5/2/2016 13:00,8/22/2016 23:11,8/22/2016 23:11,Closed,"Case Resolved - we have no jurisdiction in Mission Bay private streets, contact property manager",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Dead_tree,Intersection of 3RD ST and NELSON RISING LN,6,Mission Bay,"(37.7697571331601, -122.389466623812)",Voice In,
6187983,8/12/2016 12:45,8/15/2016 16:55,8/15/2016 16:55,Closed,"Case Resolved -  Request closed by in Operations system   at Aug 15 2016 12:00AM.  Notes = ""  Notes:Letter created.   BUF Action:Inspect. date completed - 8/15/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,Intersection of CASTRO ST and LLOYD ST,8,Buena Vista,"(37.7697508153157, -122.436204062655)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57ae275fdf86c269579d56de/report.jpg
6191806,8/13/2016 16:55,8/15/2016 12:25,8/15/2016 12:25,Closed,"Case Resolved -  Request closed by in Operations system   at Aug 15 2016 12:00AM.  Notes = ""  Notes:Tree has been pruned - quite badly as well with some stub cuts and bark peelage - and all the cuttings have been dumped by the tree. .   BUF Action:Inspect. date completed - 8/15/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"2198 FELL ST, SAN FRANCISCO, CA, 94117",5,Panhandle,"(37.772098955746, -122.453917497809)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57afb35adf8626605da8ab40/report.jpg
6193183,8/14/2016 11:09,8/15/2016 15:55,8/15/2016 15:55,Closed,"Case Resolved -  Request closed by in Operations system   at Aug 15 2016 12:00AM.  Notes = ""  Notes:Letter created.   BUF Action:Inspect. date completed - 8/15/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"10 SUSSEX ST, SAN FRANCISCO, CA, 94131",8,Glen Park,"(37.735929031998, -122.432864439073)",Open311,
6195068,8/15/2016 7:17,8/15/2016 14:16,8/15/2016 14:16,Closed,Case Resolved - done,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"3550 MARKET ST, SAN FRANCISCO, CA, 94131",8,Clarendon Heights,"(37.75638021839, -122.441767831234)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b1ced8df8626605da8d145/report.jpg
6310759,9/14/2016 13:04,9/21/2016 13:55,9/21/2016 13:55,Closed,Cancelled -,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Weeding,Intersection of EUCALYPTUS DR and JUNIPERO SERRA BLVD,7,Merced Manor,"(37.7310600823514, -122.472132100298)",Voice In,
6195675,8/15/2016 9:21,10/17/2016 18:25,10/17/2016 18:25,Closed,"Case Resolved - tree is not likely to fall. has developed this lean over time. the structure is not ideal. posted for removal with replacement    Notes:lean of tree is not hazardous, but is not ideal structure in public right of way. posted 30 day. sidewalk repair, 2 flags, replace..   BUF Action:Inspect. date completed - 8/30/2016.     Notes:lean of tree is not hazardous, but is not ideal structure in public right of way. posted 30 day. sidewalk repair, 2 flags, replace..   BUF Action:Inspect. date completed -",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,About_to_fall,"344 HAIGHT ST, SAN FRANCISCO, CA, 94102",5,Haight Ashbury,"(37.769439194584, -122.450401423579)",Voice In,
6195697,8/15/2016 9:25,9/6/2016 6:10,9/6/2016 6:10,Closed,Case Transferred -,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Weeding,Intersection of THORNTON AVE and REDDY ST,10,Silver Terrace,"(37.7310545733048, -122.395057806083)",Twitter,
5826304,5/3/2016 12:23,5/3/2016 22:11,5/3/2016 22:11,Closed,"Case Resolved -  Request closed by in Operations system   at May  3 2016 12:00AM.  Notes = ""  BUF Action:Inspect. date completed - 5/3/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"20 JOICE ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,"(37.791547599183, -122.408160688623)",Voice In,
6196062,8/15/2016 10:15,10/17/2016 17:20,10/17/2016 17:20,Closed,Case Resolved - Request Letter Sent.   This is privately maintained. I have sent a letter to the homeowner asking them to pave the basin or at least maintain the weeds. JG,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"198 NUEVA AVE, SAN FRANCISCO, CA, 94134",10,Little Hollywood,"(37.711346505179, -122.397414602256)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b1f8a4df8626605da8d97e/photo_20160815_101302.jpg
6196212,8/15/2016 10:35,8/22/2016 23:26,8/22/2016 23:26,Closed,"Case Resolved - we cannot inspect backyard trees unless it is an immanent hazard, it must be completely dead or actually uprooting with visible root and soil disturbance. Backyard is private property and outside of Public Works jurisdiction unless within 10 ft of a public right of way. You could email us photos at urbanforestry@sfdpw.org",DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Near_communication_line,"1206 31ST AVE, SAN FRANCISCO, CA, 94122",4,Outer Sunset,"(37.764631555047, -122.489939436148)",Voice In,
6196308,8/15/2016 10:48,,8/15/2016 10:52,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,Intersection of MANSELL ST and SAN BRUNO AVE,9,Portola,"(37.7215343139683, -122.401074024586)",Voice In,
6196348,8/15/2016 10:53,9/7/2016 1:12,9/7/2016 1:12,Closed,Case Resolved - 9/6/16: No condition found.  IV - 9/6/16: No action taken. IV,DPW BSM Queue,Tree Maintenance,Trees - Landscaping,Shrubbery_blocking_visibility,Intersection of PRESIDIO AVE and EUCLID AVE,2,Laurel Heights / Jordan Park,"(37.7853702528668, -122.446421667044)",Voice In,
5500429,1/25/2016 12:40,2/6/2017 11:10,2/6/2017 11:10,Closed,Case Resolved - The branch was removed.,RPD Park Service Area 3 Queue,Tree Maintenance,Trees - Damaged_Tree,Hanging_limb,"Palega Playground, 500 FELTON ST, SAN FRANCISCO, CA, 94134",9,Portola,"(37.729342038, -122.4097796)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56a68818df8648dfdd10be35/photo_20160125_123923.jpg
6405846,10/11/2016 8:51,3/17/2017 8:40,3/17/2017 8:40,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"2590 SACRAMENTO ST, SAN FRANCISCO, CA, 94115",2,Pacific Heights,"(37.789771750753, -122.435411722686)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57fd0a63df866a3865f3eb67/sacramento_and_steiner.jpg
6518412,11/10/2016 14:09,3/3/2017 11:00,3/3/2017 11:00,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Other_enter_additional_details_below,Intersection of 11TH ST and MISSION ST,6,South of Market,"(37.7743253825375, -122.417104232083)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5824f005df866fe110f8641e/photo_20161110_140840.jpg
6198145,8/15/2016 15:11,10/17/2016 16:58,10/17/2016 16:58,Closed,Case Resolved - request sent to crew behind several others,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"100 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.781020187722, -122.414049088581)",Open311,
6198244,8/15/2016 15:25,,8/31/2016 23:09,Open,accepted,RPD Park Service Area 2 Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"302 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.78401116365, -122.412889522963)",Open311,
6198300,8/15/2016 15:33,,8/15/2016 15:33,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"133 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.781869493858, -122.412847730891)",Open311,
6198277,8/15/2016 15:29,8/18/2016 10:25,8/18/2016 10:25,Closed,"Cancelled -  Thank you for forwarding the concerns of our drought conditions. While we do have some obvious stresses in the landscape due to the drought, we are not allowed to irrigate turf in public right of ways currently. We will continue to keep up this area by mowing as needed and litter abatement.",DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,Intersection of SLOAT BLVD and SUNSET BLVD OFF RAMP,7,Lakeshore,"(37.7338788867135, -122.492418132236)",Voice In,
6198358,8/15/2016 15:45,10/17/2016 17:19,10/17/2016 17:19,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,Intersection of ELLIS ST and TAYLOR ST,6,Tenderloin,"(37.7850744633273, -122.411139893497)",Open311,
6198409,8/15/2016 15:53,10/17/2016 16:58,10/17/2016 16:58,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"34 MASON ST, SAN FRANCISCO, CA, 94102",6,Downtown / Union Square,"(37.783980989146, -122.409074925083)",Open311,
6198711,8/15/2016 16:46,8/23/2016 23:10,8/23/2016 23:10,Closed,Case Resolved - stop sign is not obscures and stop is written on road as well,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Blocking_signs,Intersection of CLEMENT ST and 43RD AVE,1,Sutro Heights,"(37.7811266013356, -122.504160494376)",Voice In,
6198844,8/15/2016 17:17,10/17/2016 17:16,10/17/2016 17:16,Closed,"Case Resolved - PIO inspected 43 Lapidge, deep tree basin is empty. contact BUF to inquire if city tree was here and the policy to remedy SR. No caller information listed   Closed: No response from BSM in 1 month",DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,"49 LAPIDGE ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,"(37.760874417282, -122.422198344414)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57b25b98df8626605da8f249/report.jpg
6198851,8/15/2016 17:20,12/12/2016 1:00,12/12/2016 1:00,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"4716 MISSION ST, SAN FRANCISCO, CA, 94112",11,Cayuga,"(37.722783430317, -122.436423635165)",Voice In,
6492726,11/3/2016 13:22,12/4/2016 22:25,12/4/2016 22:25,Closed,Case Resolved - caltrans property submit request through their website,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,Intersection of 7TH ST and I-80 E OFF RAMP,6,South of Market,"(37.7748349964738, -122.405443870253)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/581b9c74df86cc04d86e4d14/IMG_0360.JPG
